name,1,2,3
barl,0,35.78163333333334,8.244427368496092
bayes,2,89.56493333333336,7.548063179228802
epopt,4,32.09746666666667,5.5986189552490595
qmdp,6,-94.2979,0.393708152061905
per_mdp_optimal,8,416.615,1.0
