iteration,barl,bayes,epopt
259.0,284.0302357222531,348.1330084856809,159.92730827718904
260.0,278.8274875981649,349.9657185308624,159.92730827718904
261.0,274.6654011801505,347.9005909429645,159.92730827718904
262.0,274.9930480970486,346.16813956344,159.92730827718904
263.0,280.7947413127185,341.7554870136772,159.92730827718904
264.0,282.2774429640501,347.40712018081194,159.92730827718904
265.0,279.65884243333863,345.82679799791384,159.92730827718904
266.0,277.99139236108914,346.01323668168345,159.92730827718904
267.0,279.15254828913856,340.1917514827019,159.92730827718904
268.0,279.89514900312514,342.90986165242805,159.92730827718904
269.0,280.10843485346203,347.76997998846525,159.92730827718904
270.0,275.0521625926659,343.14364769949157,159.92730827718904
271.0,280.3160638690116,344.30202924506204,159.92730827718904
272.0,277.4971433683579,343.2964268523759,159.92730827718904
273.0,279.47064894676754,353.1229664858187,159.92730827718904
274.0,278.3997562854468,348.6520353949191,159.92730827718904
275.0,272.7763993709415,347.6925037324497,159.92730827718904
276.0,275.9914248213057,344.214402659748,159.92730827718904
277.0,279.11544766669533,340.6117438370449,159.92730827718904
278.0,277.06068782521686,338.4608700209532,159.92730827718904
279.0,279.4474748594491,349.9968332345857,159.92730827718904
280.0,278.62629826495663,345.414428479833,159.92730827718904
281.0,279.50608155177446,357.55843069119913,159.92730827718904
282.0,276.47769084021286,345.83889321194164,159.92730827718904
283.0,278.9363696333187,340.90521405402524,159.92730827718904
284.0,279.0166690000802,350.3683242600219,159.92730827718904
285.0,281.36692755548256,345.00581343487573,159.92730827718904
286.0,281.30815704948816,349.6142434825608,159.92730827718904
287.0,278.6117588513277,347.28421606594253,159.92730827718904
288.0,274.4286530200292,351.6445879833136,159.92730827718904
289.0,280.7939637443883,352.0864828972784,159.92730827718904
290.0,274.3073580584661,346.7872681758892,159.92730827718904
291.0,281.5353063506947,351.35979239853935,159.92730827718904
292.0,276.48242425649846,346.46935818714655,159.92730827718904
293.0,283.544451111222,347.50179396684933,159.92730827718904
294.0,279.74908216930714,349.1975648853592,159.92730827718904
295.0,282.8316876897315,347.9952161910418,159.92730827718904
296.0,282.3504477306049,349.4514619989596,159.92730827718904
297.0,285.79920735219355,354.3200441396022,159.92730827718904
298.0,282.3516218155248,346.69570139620475,159.92730827718904
299.0,281.7697629201949,354.8422226548858,159.92730827718904
300.0,282.89348309245764,352.0606770529214,159.92730827718904
301.0,287.4409837664938,353.3252551771328,159.92730827718904
302.0,282.16485780481855,345.06701694433065,159.92730827718904
303.0,283.0296145522088,342.275520924152,159.92730827718904
304.0,287.553492286533,351.6491268978686,159.92730827718904
305.0,282.23507182968575,352.2748682235924,159.92730827718904
306.0,285.1095043759342,349.4449390236135,159.92730827718904
307.0,283.8109015621167,349.776694668437,159.92730827718904
308.0,287.22177356564004,345.28964464178205,159.92730827718904
309.0,279.1192496055401,348.2429639538006,159.92730827718904
310.0,283.6671873108669,346.7238463771341,159.92730827718904
311.0,282.8685353584903,347.04176781692564,159.92730827718904
312.0,281.6500544968251,352.55160626105237,159.92730827718904
313.0,286.81353839728445,347.29102480857273,159.92730827718904
314.0,283.4136328582588,349.2252135539554,159.92730827718904
315.0,279.37780076991885,350.08892853661143,159.92730827718904
316.0,281.2619026672121,355.88398566479816,159.92730827718904
317.0,282.28821712272577,355.40847433540387,159.92730827718904
318.0,277.21839173145463,347.53360198291335,159.92730827718904
319.0,286.2333807327437,346.5549259514218,159.92730827718904
320.0,281.24559822507905,352.67425433272496,159.92730827718904
321.0,285.3960457829806,354.33085000371756,159.92730827718904
322.0,287.37997922854726,349.78642290745836,159.92730827718904
323.0,281.43289755047914,352.798868207689,159.92730827718904
324.0,287.50483476011857,351.04122983138916,159.92730827718904
325.0,283.26546192722446,350.77311183832677,159.92730827718904
326.0,282.64225530142835,348.8748254278143,159.92730827718904
327.0,276.7515641657858,354.73794421777876,159.92730827718904
328.0,284.8230171135327,340.2588051193324,159.92730827718904
329.0,283.62535927302326,351.2836557312058,159.92730827718904
330.0,288.0681869848131,349.95858739448596,159.92730827718904
331.0,280.3533287289755,348.4116287603043,159.92730827718904
332.0,283.88449591078574,355.2137664487009,159.92730827718904
333.0,282.2335380890632,354.88670692072867,159.92730827718904
334.0,280.9917036649195,355.70816570826264,159.92730827718904
335.0,287.3118027910778,351.86325829060144,159.92730827718904
336.0,283.99788595702614,343.42385896753416,159.92730827718904
337.0,283.53859120679925,346.5018648263978,159.92730827718904
338.0,277.22036838441585,349.66701969784,159.92730827718904
339.0,277.98089780042017,352.6742533550861,159.92730827718904
340.0,281.4487397734461,352.2810305653836,159.92730827718904
341.0,279.72666510088925,359.2195764655637,159.92730827718904
342.0,281.39312594264226,353.96611522236213,159.92730827718904
343.0,284.0163953407666,349.01761611316425,159.92730827718904
344.0,285.04937093618173,357.2395462642467,159.92730827718904
345.0,286.6208548299944,349.50398489753997,159.92730827718904
346.0,284.16404837103977,358.8989470816866,159.92730827718904
347.0,279.15383856230187,358.16087060703353,159.92730827718904
348.0,281.40332094906177,354.8871234203775,159.92730827718904
349.0,284.90601768515273,356.269939224692,159.92730827718904
