name,1,2,3
barl,0,165.7969,8.117914299505207
bayes,2,174.04816666666673,10.671306138850767
epopt,4,-54.55043333333333,8.099392990655168
qmdp,6,-97.1713,0.3092114179651192
per_mdp_optimal,8,191.816,1.0
